HOLE:	995B
LEG:	164
TOP:	115.823997
BOTTOM:	663.092407
DEPTH_WMSF	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
m	gAPI	gAPI	ppm	ppm	%	cps	cps	cps	cps	cps
558.5460	63.2383	38.2106	4.3706	2.8274	1.3613	135.2012	44.6094	12.8747	1.7931	1.3673
558.6984	63.7614	37.9117	4.4220	2.9203	1.3338	127.2661	44.5156	11.8434	2.1329	1.8476
558.8508	65.8430	37.6369	4.4474	3.1865	1.3128	129.0152	44.3446	10.4851	2.3437	1.8037
559.0032	67.5029	36.8529	4.3610	3.4626	1.2842	127.3424	48.0079	13.5079	1.9729	1.7871
559.1556	67.3384	35.6469	4.1892	3.5803	1.2479	121.9450	48.2109	13.7150	2.8298	1.7264
559.3080	65.3778	34.4155	3.9631	3.4979	1.2209	120.6560	48.1013	14.4928	1.8183	1.1603
559.4604	63.9509	33.6492	3.7684	3.4233	1.2147	119.7203	46.9099	16.8676	1.4335	1.6485
559.6128	63.2532	32.8181	3.6299	3.4383	1.1937	125.8609	45.9451	14.4994	2.7464	1.9376
559.7652	63.1106	31.8042	3.4491	3.5368	1.1704	127.5585	43.4299	16.4375	3.6423	0.3275
559.9176	62.6779	31.2460	3.3531	3.5509	1.1569	127.2701	44.1955	16.3578	2.4921	1.9494
560.0700	63.5461	32.1002	3.4623	3.5525	1.1850	129.6421	44.9074	9.9383	2.0497	2.7946
560.2224	64.6627	33.2758	3.6522	3.5459	1.2160	135.4842	49.7826	13.0784	1.4588	1.4590
560.3748	65.6546	33.9477	3.7999	3.5820	1.2259	134.8442	55.3275	14.3118	0.7357	1.3851
560.5272	66.9947	34.2648	3.9128	3.6976	1.2220	136.8149	52.9592	11.3998	2.0198	2.7986
560.6796	67.9484	34.7425	4.0713	3.7514	1.2185	146.8359	53.7450	17.0322	3.2598	1.9607
560.8320	69.2880	34.9864	4.2203	3.8751	1.2033	146.5936	49.5157	20.9836	3.5118	0.9690
560.9844	69.8757	33.9373	4.2344	4.0600	1.1394	145.7586	49.9385	17.9292	3.9022	1.7969
561.1368	69.8029	32.0368	4.1674	4.2665	1.0420	148.9836	54.0614	15.8395	3.4889	2.0352
561.2892	68.6567	30.1622	4.1531	4.3488	0.9356	145.7474	49.5480	14.3160	4.2165	2.2225
561.4416	65.7299	28.5447	4.1631	4.2009	0.8395	135.1625	54.0622	12.6248	3.1089	1.4643
561.5940	64.1946	28.0022	4.2938	4.0887	0.7820	128.9073	52.7180	11.8989	1.0551	3.3907
561.7464	66.2128	28.6274	4.5466	4.2461	0.7685	133.1908	49.8146	13.9277	2.6994	3.8198
561.8988	69.9623	29.8110	4.8798	4.5360	0.7715	146.8138	58.3436	13.7320	3.6053	1.7073
562.0512	72.6486	30.4413	5.1544	4.7683	0.7539	152.2494	57.8501	11.9958	2.7914	2.7228
562.2036	71.5924	29.8034	5.2210	4.7210	0.7036	149.8410	51.9053	10.7344	3.4921	3.2624
562.3560	70.0816	29.1967	5.2249	4.6189	0.6675	138.5619	47.8128	12.6334	3.0353	2.2342
562.5084	68.8293	28.8351	5.2119	4.5182	0.6490	136.0165	49.0925	15.0373	3.7895	1.7022
562.6608	69.9849	29.3830	5.3209	4.5869	0.6594	139.6588	43.9542	13.1399	5.7184	2.0921
562.8132	71.2830	30.2640	5.4422	4.6340	0.6867	150.0644	48.4677	10.3246	4.3921	2.1962
562.9656	70.4825	31.0703	5.5132	4.4525	0.7196	157.8087	44.0462	11.7655	4.4197	2.8343
563.1180	68.2144	31.1225	5.4560	4.1904	0.7340	142.1078	41.1425	11.2182	3.6736	4.2010
563.2704	66.4572	31.2590	5.4665	3.9764	0.7399	135.5547	49.0021	9.0088	2.8603	3.4606
563.4228	66.4997	32.5208	5.6756	3.8387	0.7720	135.6153	57.6010	12.9999	2.5537	2.0510
563.5752	66.1439	33.7609	5.8224	3.6584	0.8152	136.0203	55.2796	12.6789	2.6955	3.1017
563.7276	66.3060	35.0254	5.8909	3.5338	0.8753	139.0482	48.3607	9.5556	3.4121	3.7059
563.8800	68.1362	35.6657	5.8987	3.6683	0.9111	144.6099	53.5949	14.0791	2.5624	2.9488
564.0324	69.9463	35.9279	5.9492	3.8431	0.9164	146.6870	58.2062	18.2098	2.0450	1.4321
564.1848	68.5975	34.8121	5.8015	3.8168	0.8806	144.6534	54.9987	13.6090	2.2519	1.4309
564.3372	65.6812	33.9587	5.6027	3.5838	0.8702	132.8738	49.5299	12.2427	2.0373	1.4296
564.4896	64.7526	34.7123	5.5352	3.3937	0.9274	127.8449	43.8125	14.2977	2.9232	2.0978
564.6420	64.9243	35.8248	5.4334	3.2875	1.0123	132.6708	43.9372	15.1753	2.3125	2.8902
564.7944	65.0337	36.3553	5.2608	3.2399	1.0773	128.3047	42.8278	13.4058	2.2970	3.0882
564.9468	64.3694	36.5718	5.1210	3.1404	1.1176	128.4692	41.5168	11.7118	2.6678	4.4803
565.0992	64.0686	37.5797	5.1435	2.9925	1.1718	130.4523	46.4827	15.3174	2.0294	3.9134
565.2516	65.4084	39.7427	5.2586	2.8995	1.2750	135.0335	46.7667	15.4402	2.5197	1.4036
565.4040	66.6436	40.8912	5.1882	2.9093	1.3558	144.0783	51.3604	14.4251	3.2852	1.6915
565.5564	66.9494	40.5927	5.0534	2.9776	1.3651	144.7010	55.4608	11.8120	3.5156	2.1469
565.7088	66.2208	39.4556	4.9380	3.0237	1.3217	136.1550	55.0471	9.9014	3.2190	1.8487
565.8612	65.3460	39.1984	4.9870	2.9540	1.2970	131.1330	56.1634	13.9854	4.2340	2.0236
566.0136	66.5424	41.4715	5.3260	2.8323	1.3624	132.0340	53.3054	17.9885	2.7364	2.8585
566.1660	68.0266	44.3396	5.7225	2.6760	1.4511	143.1899	52.3080	18.9297	2.9841	1.9764
566.3184	69.1302	46.5538	6.0024	2.5505	1.5247	152.9577	49.7812	18.8109	1.8809	1.3480
566.4708	70.1321	46.7980	5.9684	2.6361	1.5456	155.8756	49.6412	12.3909	2.0607	2.7969
566.6232	70.0794	44.8763	5.6430	2.8473	1.4980	158.3407	51.9024	13.3922	2.6140	3.0370
566.7756	69.1716	42.5287	5.3053	3.0099	1.4281	145.6861	52.3045	19.9014	1.6249	2.5028
566.9280	68.0619	41.3749	5.2051	3.0149	1.3807	140.0329	51.6097	16.1244	1.2973	1.9880
567.0804	68.6512	42.8539	5.4703	2.9144	1.4144	146.5936	52.9084	13.7739	3.0157	1.0051
567.2328	69.8410	44.9725	5.7782	2.8095	1.4769	145.9057	61.6385	15.7184	3.4216	2.0080
567.3852	68.6153	44.9527	5.7334	2.6732	1.4846	143.7161	61.0805	14.4572	2.4354	2.5723
567.5376	65.9229	42.5854	5.3511	2.6365	1.4223	132.8290	54.8724	15.1429	2.0116	2.7933
567.6900	66.1338	41.4277	5.1629	2.7911	1.3921	136.5662	44.1925	16.3987	1.3555	4.0625
567.8424	67.4943	41.4191	5.2152	2.9458	1.3812	151.6741	48.6572	17.4677	1.3516	4.1403
567.9948	67.1505	40.8398	5.1933	2.9724	1.3518	144.7782	52.7011	13.1753	1.4302	2.7185
568.1472	63.6059	37.9245	4.8615	2.9013	1.2476	132.4665	44.5859	11.0725	3.6468	1.7579
568.2996	61.0538	34.8702	4.5207	2.9580	1.1371	123.1245	44.5402	12.0161	3.1170	1.9258
568.4520	61.4797	33.5666	4.4592	3.1534	1.0734	120.9088	49.0617	13.7755	2.3782	1.9456
568.6044	61.9131	33.8066	4.5729	3.1753	1.0649	131.3117	45.9367	14.0785	3.4337	3.1349
568.7568	61.8320	35.3186	4.7738	2.9953	1.1132	128.1239	42.5968	15.7651	3.8591	3.6862
568.9092	60.7397	36.6065	4.8865	2.7264	1.1659	123.7200	55.2346	12.5304	2.6259	2.1713
569.0616	59.8481	36.7248	4.8409	2.6123	1.1818	128.8591	56.1224	9.0794	2.2154	0.0001
569.2140	59.6124	35.1207	4.5411	2.7669	1.1477	127.7150	45.5303	14.3288	3.3517	0.5863
569.3664	59.8412	32.8038	4.1875	3.0545	1.0827	128.3790	41.7273	17.2960	4.0462	2.0313
569.5188	60.6846	31.1411	3.9217	3.3376	1.0384	128.9688	44.7382	13.6242	1.3126	2.3045
569.6712	60.9944	30.7515	3.8450	3.4166	1.0308	129.2649	44.4922	10.2106	1.7505	1.4592
569.8236	61.3809	31.8551	3.9683	3.3356	1.0707	126.3989	44.5478	8.8476	3.6363	1.7950
569.9760	60.1014	32.3118	4.0583	3.1395	1.0795	128.1540	48.1319	8.7617	1.9373	2.2130
570.1284	58.1261	31.8885	4.0649	2.9641	1.0536	118.8733	44.3974	8.7510	1.1708	1.6094
570.2808	58.6918	31.9976	4.0875	3.0157	1.0555	111.8484	39.9772	12.9931	0.7384	1.8362
570.4332	62.6514	34.2023	4.3040	3.2140	1.1411	131.0649	42.5021	16.5508	1.2621	2.7576
570.5856	67.1216	37.7658	4.6771	3.3164	1.2749	141.0397	51.2378	16.5155	2.6251	1.9238
570.7380	69.0242	40.7919	5.0227	3.1895	1.3828	143.7353	49.4208	16.0160	2.9688	1.6874
570.8904	70.1402	43.1435	5.3002	3.0499	1.4649	143.6642	52.8607	17.3596	3.0315	1.0865
571.0428	71.8161	44.9859	5.5299	3.0311	1.5268	144.0333	58.2568	18.1728	4.0917	3.2030
571.1952	72.4267	46.5102	5.7493	2.9279	1.5722	148.4224	54.2649	22.0615	3.6891	2.8827
571.3476	71.7063	47.9945	5.9875	2.6788	1.6115	150.4996	51.1034	18.1630	3.3103	2.5042
571.5000	71.7591	49.8685	6.3136	2.4730	1.6562	148.8454	54.7353	13.6795	2.3261	3.7558
571.6524	71.4342	50.8550	6.5472	2.3249	1.6675	155.4187	58.4602	13.0395	2.2308	3.3926
571.8048	70.0930	49.8037	6.5730	2.2921	1.6011	142.2476	55.4794	14.6561	3.5734	3.4919
571.9572	68.0983	47.4180	6.4366	2.3363	1.4892	132.3136	51.0460	13.9418	3.0836	2.1845
572.1096	68.1113	46.0450	6.3849	2.4929	1.4194	137.0010	47.2827	15.5049	1.6796	1.9492
572.2620	69.2356	46.1621	6.4839	2.6067	1.4067	141.0381	53.2702	15.6016	1.2854	1.7383
572.4144	69.2198	46.8461	6.6512	2.5276	1.4134	137.2652	56.0466	15.7262	2.4813	1.9511
572.5668	68.2702	47.4817	6.7913	2.3485	1.4228	135.6775	54.7641	14.3020	2.0740	1.6927
572.7192	68.3254	49.0687	7.1070	2.1755	1.4528	142.5326	48.5309	14.8169	1.2366	2.9261
572.8716	68.2935	50.1784	7.3120	2.0465	1.4769	148.1857	47.2216	16.7846	2.4073	4.2927
573.0240	68.0213	50.2308	7.3295	2.0098	1.4765	140.8438	49.5629	14.7022	2.8625	3.7754
573.1764	67.5845	49.3657	7.1882	2.0582	1.4540	141.1174	51.1089	10.7513	3.3849	3.6447
573.3288	68.6769	49.7921	7.2252	2.1335	1.4715	142.1268	49.1258	16.0088	3.7773	4.4939
573.4812	69.4016	50.9668	7.4290	2.0826	1.4997	149.5424	52.3911	15.9451	3.6408	3.5789
573.6336	68.9673	51.7725	7.6254	1.9425	1.5078	147.0225	54.1722	15.0198	4.2341	3.0603
573.7860	66.6718	50.5281	7.5260	1.8238	1.4550	143.3359	55.3099	16.3048	3.1162	2.1450
573.9384	65.4639	49.7149	7.4451	1.7792	1.4236	143.0474	44.8486	16.8279	3.2734	2.5998
574.0908	65.1899	49.3037	7.3357	1.7947	1.4213	145.0151	48.8758	15.9381	3.0351	3.2218
574.2432	65.3081	48.5619	7.1791	1.8919	1.4090	142.7816	52.1552	18.2722	2.8161	3.6330
574.3956	63.9730	45.7158	6.7502	2.0626	1.3280	144.0628	47.7108	13.2566	1.4315	4.2541
574.5480	62.7418	42.8403	6.3094	2.2483	1.2477	137.0938	45.9683	11.7892	1.4314	2.1053
574.7004	61.3993	40.9801	5.9484	2.3068	1.2108	137.2154	44.1211	12.4994	1.9319	1.2192
574.8528	61.8303	40.7210	5.7899	2.3848	1.2270	123.6557	44.0825	9.8836	3.1142	2.9025
575.0052	63.0965	41.2953	5.6890	2.4629	1.2804	121.2676	46.0955	12.9058	2.8082	3.5117
575.1576	65.7291	43.0900	5.7804	2.5576	1.3668	129.2367	53.1942	11.0586	1.3898	3.3361
575.3100	67.0127	44.5994	5.9620	2.5321	1.4188	138.5945	50.7331	11.2589	1.9279	3.9836
575.4624	66.5788	45.6310	6.1870	2.3665	1.4344	141.4362	45.5325	15.5786	2.6160	0.9640
575.6148	66.6645	47.0873	6.4705	2.2117	1.4632	136.1895	50.6896	17.5853	1.6660	1.4570
575.7672	65.0074	47.2805	6.4843	2.0026	1.4717	144.3103	59.4349	14.7986	1.7270	1.2343
575.9196	64.2648	46.6511	6.3669	1.9899	1.4583	135.3770	48.6400	13.7886	3.3348	0.9612
576.0720	63.1994	45.8133	6.3289	1.9642	1.4170	143.7493	46.0950	11.9775	2.8631	2.1681
576.2244	65.4358	48.2004	6.8107	1.9471	1.4608	140.8774	51.0549	15.7734	2.1444	2.8709
576.3768	65.9718	50.1578	7.2139	1.7865	1.4951	150.8884	51.8579	14.7732	1.7737	2.0157
576.5292	64.6100	49.7458	7.3145	1.6793	1.4512	141.5589	45.8743	13.7975	2.9684	2.4763
576.6816	61.8013	46.0016	6.9193	1.7849	1.3113	126.9971	43.2033	16.5348	1.4574	1.4572
576.8340	61.9018	42.9145	6.6062	2.1451	1.1934	115.0654	43.8961	15.0927	2.9301	2.2075
576.9864	63.4205	42.2940	6.6020	2.3867	1.1581	126.9717	42.4682	10.7506	4.5306	4.3008
577.1388	65.8159	44.2323	6.9667	2.4384	1.1988	131.2668	40.0953	13.3632	1.6696	4.2885
577.2912	66.5359	46.3562	7.4219	2.2797	1.2326	136.2805	46.2983	12.8875	0.4766	2.1487
577.4436	67.0244	47.8181	7.7626	2.1698	1.2503	133.3911	52.0279	11.4603	0.7151	3.3418
577.5960	66.9978	48.3174	7.9088	2.1104	1.2505	135.4984	54.4694	8.9865	1.9334	3.1624
577.7484	66.3309	47.5561	7.8490	2.1210	1.2180	128.9685	57.1852	9.8563	1.2422	4.4102
577.9008	67.2835	47.0758	7.8996	2.2829	1.1800	127.9305	47.7196	11.4460	1.1900	4.7849
578.0532	68.9003	47.3219	8.0775	2.4378	1.1592	131.2623	51.1638	14.0661	3.4147	3.8910
578.2056	71.1164	48.7633	8.4645	2.5253	1.1667	133.5030	49.8920	12.6091	5.9169	5.4486
578.3580	69.7645	47.3597	8.3173	2.5311	1.1140	129.9348	55.5322	11.6526	5.5748	2.8902
578.5104	66.7443	44.2078	7.7945	2.5460	1.0338	119.0786	51.2475	12.8008	4.0384	0.9772
578.6628	65.5532	41.2215	7.2098	2.7488	0.9755	120.9702	40.8989	12.9542	1.2482	3.4259
578.8152	66.5604	39.8934	6.8803	3.0126	0.9633	127.0620	42.9231	17.2145	1.9301	3.8786
578.9676	69.2839	39.7808	6.7718	3.3330	0.9781	124.9090	47.7975	15.6394	3.7848	2.5233
579.1200	70.1700	39.5876	6.5999	3.4550	1.0009	136.3449	50.3663	10.4849	2.4493	1.9376
579.2724	69.6043	39.2642	6.3431	3.4276	1.0328	141.0024	46.7913	12.4524	2.6347	2.4041
579.4248	68.5675	38.4867	6.0574	3.3983	1.0440	134.9366	47.9848	9.4649	2.4220	1.6935
579.5772	69.6725	38.6378	5.9335	3.5061	1.0773	131.3168	49.7802	9.7355	2.9611	2.4494
579.7296	71.1909	39.0835	5.7625	3.6273	1.1370	149.1229	45.3135	14.2817	2.4336	3.3828
579.8820	74.2133	41.4978	5.8436	3.6959	1.2616	140.3794	49.5516	16.1087	2.4458	3.3276
580.0344	74.4051	43.9674	5.9854	3.4386	1.3774	158.5283	52.7753	13.5340	4.5111	1.2269
580.1868	76.7055	46.7929	6.2905	3.3793	1.4817	146.3915	60.3136	15.5789	3.9998	2.4472
580.3392	76.4508	46.5474	6.2099	3.3783	1.4833	150.0939	64.8734	18.7187	3.1446	2.1990
580.4916	76.5911	44.7280	5.9110	3.5997	1.4364	150.7179	58.4691	18.5788	3.5232	1.4534
580.6440	73.6497	41.9978	5.5744	3.5758	1.3439	147.3921	59.9508	21.2641	2.5623	2.5623
580.7964	71.3901	40.8226	5.5063	3.4533	1.2890	153.5000	50.3267	14.8679	1.7912	1.7913
580.9488	67.5484	40.2507	5.5137	3.0839	1.2542	153.6827	44.3899	17.5934	2.4884	2.9534
581.1012	65.7261	41.2093	5.5971	2.7697	1.2935	134.0821	47.4545	16.3006	2.9637	4.0074
581.2536	64.8133	41.4131	5.4603	2.6436	1.3325	138.2216	52.9291	15.7563	2.2186	2.2185
581.4060	66.7714	41.1807	5.2596	2.8911	1.3586	149.7978	50.5319	14.4062	1.6723	1.2115
581.5584	68.2287	40.9855	5.1463	3.0777	1.3696	153.4670	53.0741	14.0014	3.5311	3.3909
581.7108	68.0104	40.7228	5.0629	3.0827	1.3708	146.4371	52.7576	19.6129	3.0068	4.4133
581.8632	65.7509	39.9105	4.9420	2.9193	1.3474	144.9971	52.0636	18.0288	3.0049	1.4300
582.0156	63.4405	38.1621	4.7537	2.8558	1.2828	133.1590	56.5067	15.1078	2.7812	2.5506
582.1680	64.3050	38.5572	4.9222	2.9088	1.2725	144.3188	52.0692	8.5023	2.4807	1.7288
582.3204	65.2451	39.5050	5.1657	2.9079	1.2796	170.1843	47.5541	9.9305	3.4610	2.7075
582.4728	67.7500	40.9280	5.3896	3.0301	1.3182	156.9083	45.0542	13.3996	3.6441	4.5235
582.6252	67.3790	40.0451	5.2293	3.0880	1.2984	165.3970	43.0619	18.1338	1.7806	4.8897
582.7776	68.3321	39.5341	5.1255	3.2534	1.2892	159.5755	40.5349	22.0035	2.9185	1.0584
582.9300	67.5547	38.7633	5.1311	3.2526	1.2432	148.9055	55.3007	20.3427	4.9532	0.4418
583.0824	68.5428	39.5123	5.3806	3.2797	1.2375	145.6294	55.0765	16.1412	5.1324	1.9454
583.2348	67.7802	39.2692	5.4256	3.2210	1.2145	163.6137	48.4676	18.3237	3.3829	2.3396
583.3872	67.2330	39.3308	5.4365	3.1522	1.2159	157.4348	43.9399	16.3316	3.9199	1.1643
583.5396	66.3912	39.2456	5.4277	3.0667	1.2127	146.5648	53.5945	14.5019	3.8830	2.0390
583.6920	65.3701	39.9194	5.5362	2.8752	1.2305	156.1850	52.8195	14.1636	4.4835	1.9418
583.8444	66.6321	42.0135	5.7898	2.7812	1.3023	145.7525	49.6141	12.4618	0.9671	3.4375
583.9968	66.3615	42.5864	5.8335	2.6859	1.3270	156.1790	52.3779	15.8925	2.1489	3.4208
584.1492	66.8818	41.7049	5.6947	2.8443	1.3031	138.7653	58.4039	19.8256	3.1323	1.2154
584.3016	66.0252	39.6790	5.4617	2.9764	1.2312	138.1609	53.4975	14.6204	1.9869	2.3418
584.4540	65.6295	38.8426	5.4774	3.0262	1.1794	147.6845	48.3766	13.1243	3.2229	2.8991
584.6064	65.8729	40.0646	5.7420	2.9156	1.1982	141.5642	51.7404	11.6720	3.7100	4.2496
584.7588	65.8408	41.0620	6.0074	2.7993	1.2039	144.9974	48.1264	11.9323	2.7807	3.4149
584.9112	69.4822	44.2123	6.5497	2.8548	1.2801	139.6643	51.0989	17.3142	1.5947	3.2110
585.0636	71.8041	45.7628	6.8757	2.9420	1.3060	156.1109	61.5879	20.7636	3.5448	3.3357
585.2160	74.1289	48.3269	7.2482	2.9149	1.3817	159.1222	49.5722	16.5962	3.2171	2.8834
585.3684	69.5778	46.1772	6.9150	2.6436	1.3223	153.4245	53.4521	21.5441	3.7642	4.1011
585.5208	65.4795	44.2063	6.6008	2.4033	1.2697	126.8901	52.1638	15.9025	3.5524	3.2150
585.6732	63.1062	42.2376	6.3945	2.3576	1.1958	125.7261	51.5489	8.1606	2.9667	3.5112
585.8256	64.0530	43.3067	6.6320	2.3438	1.2111	140.8605	55.7459	11.0652	2.2849	2.4900
585.9780	66.0616	45.4625	7.0143	2.3271	1.2611	143.0692	47.4027	16.5290	1.7120	2.0669
586.1304	66.4353	45.6645	6.9788	2.3465	1.2799	140.8699	48.0814	11.9723	3.9470	3.0153
586.2828	67.2522	44.9248	6.7620	2.5224	1.2796	130.3407	54.7069	19.2161	3.4104	2.3134
586.4352	69.0807	43.4043	6.5172	2.9007	1.2395	136.0708	54.3879	13.8431	3.9331	4.1457
586.5876	68.9581	41.3218	6.2285	3.1221	1.1753	153.0657	48.8148	12.4934	2.9457	2.5149
586.7400	67.0223	38.2411	5.7898	3.2515	1.0826	143.5556	45.4994	13.0321	3.7021	0.9540
586.8924	65.8649	36.2529	5.4772	3.3454	1.0286	129.3309	44.2866	14.7727	1.7013	2.6964
587.0448	64.8689	35.1250	5.2821	3.3602	1.0015	135.0869	55.2755	13.1814	2.0355	4.9907
587.1972	67.5105	36.4524	5.4081	3.5087	1.0539	137.1622	43.4413	16.6358	2.7512	1.9564
587.3496	68.3332	37.2211	5.4014	3.5148	1.1000	149.3599	51.2653	16.7949	5.1310	2.5638
587.5020	71.4953	38.8427	5.5366	3.6888	1.1677	150.4051	50.6619	16.7349	1.4503	5.2098
587.6544	71.7567	39.2680	5.5363	3.6703	1.1925	148.0239	62.3234	17.7950	2.4153	2.7803
587.8068	72.1950	40.0077	5.6675	3.6363	1.2096	149.0044	57.1822	14.0249	4.8771	0.7900
587.9592	71.4959	40.2079	5.6505	3.5347	1.2247	158.0085	46.3474	17.0626	5.1920	2.7828
588.1116	69.1745	38.6425	5.4054	3.4493	1.1820	151.3052	53.7147	17.2273	6.4677	1.9783
588.2640	68.1618	38.3673	5.3320	3.3660	1.1804	136.3831	45.4266	18.7327	4.2652	1.4835
588.4164	67.1265	37.6611	5.3017	3.3288	1.1453	152.9033	47.0969	15.3661	3.3961	1.6136
588.5688	68.4136	38.0043	5.3711	3.4354	1.1516	146.9468	53.5282	13.0950	2.5174	2.3655
588.7212	68.1855	37.3768	5.2987	3.4805	1.1293	150.0343	47.3126	15.5862	2.0713	3.0043
588.8736	68.8720	37.8388	5.3930	3.5059	1.1376	148.3710	47.5377	16.1424	4.1291	2.8121
589.0260	70.2626	37.3664	5.4108	3.7164	1.1066	140.2292	60.8193	19.7111	4.5069	2.0645
589.1784	72.0428	37.1284	5.3903	3.9444	1.0967	145.5495	58.7842	20.0978	2.6280	2.2579
589.3308	72.5770	37.1590	5.3419	4.0013	1.1081	151.5511	57.2938	18.0295	3.7559	4.3218
589.4832	73.4786	39.2191	5.5601	3.8704	1.1849	160.2377	51.0440	14.4304	3.1791	3.3548
589.6356	73.8312	40.7308	5.7253	3.7394	1.2403	167.0184	53.2533	15.8970	2.0008	1.9874
589.7880	73.6391	40.8926	5.7781	3.6995	1.2393	160.8069	59.9212	12.9307	3.7097	2.1884
589.9404	73.4484	41.9228	5.9948	3.5615	1.2565	149.3184	58.4549	14.9990	3.2516	3.9760
590.0928	73.4302	42.4121	6.1897	3.5042	1.2464	161.3364	62.1581	12.9520	2.4356	2.8222
590.2452	75.2731	43.1476	6.3592	3.6293	1.2558	162.2547	59.8567	14.5791	2.6246	2.7469
590.3976	74.7739	41.9986	6.2322	3.7027	1.2140	171.8852	54.4078	16.5292	1.7766	4.2950
590.5500	73.3673	40.7468	6.0283	3.6852	1.1814	160.7448	54.5302	12.3324	4.2356	3.6007
590.7024	71.9871	39.4991	5.9411	3.6702	1.1259	150.1600	54.4679	15.0029	6.7159	1.8052
590.8548	70.7796	38.2496	5.7882	3.6750	1.0834	157.9323	52.6645	20.8498	0.9126	2.8005
591.0072	71.5981	38.0051	5.7415	3.7951	1.0784	147.3583	55.4717	17.2095	1.9382	2.3155
591.1596	71.9369	39.0078	5.8487	3.7201	1.1156	153.2242	61.5761	14.3112	3.4412	2.5386
591.3120	74.1884	41.2347	6.2391	3.7229	1.1681	164.4070	57.4864	11.6682	3.0052	1.6802
591.4644	75.5762	42.7712	6.5131	3.7061	1.2034	165.8809	61.5554	12.2211	2.8048	2.7312
591.6168	75.6293	42.8380	6.4531	3.7045	1.2192	177.8541	47.0446	17.0459	3.0481	4.1674
591.7692	74.7626	41.7201	6.1497	3.7329	1.2141	167.0275	50.4723	14.9501	5.4562	3.0618
591.9216	74.4866	40.3574	5.8812	3.8557	1.1878	159.3758	57.7042	16.8555	3.6631	1.6417
592.0740	72.1117	37.8911	5.4776	3.8660	1.1239	161.0851	59.9005	17.0087	3.7383	3.8269
592.2264	70.7106	37.0824	5.2905	3.7991	1.1138	143.3906	48.2245	18.7939	3.8679	1.2666
592.3788	70.8910	36.8318	5.2379	3.8478	1.1096	143.4118	60.0975	12.6433	5.3887	3.1757
592.5312	73.5361	37.2465	5.3491	4.0997	1.1118	154.8468	67.6803	18.0634	1.3954	3.0698
592.6836	76.3121	37.2900	5.3928	4.4084	1.1057	161.1967	52.8795	19.9514	3.0973	2.0098
592.8360	75.7764	36.5644	5.2821	4.4299	1.0853	164.0928	62.1200	16.3817	2.3841	6.1220
592.9884	73.6731	35.4114	5.0745	4.3225	1.0592	162.1219	57.8698	14.0868	4.9518	4.0610
593.1408	72.4523	34.1757	4.9344	4.3242	1.0149	155.8159	47.2060	15.9337	2.2526	1.0824
593.2932	70.8454	33.3085	4.7868	4.2406	0.9936	162.7780	53.1850	16.1950	2.5826	1.9175
593.4456	72.9651	34.2369	4.9225	4.3752	1.0208	156.1131	48.1193	15.5046	3.7198	1.0593
593.5980	73.6079	34.8949	4.9963	4.3735	1.0446	163.7649	52.5184	16.8646	3.9496	2.4965
593.7504	73.9742	35.6355	5.2258	4.3312	1.0423	162.2755	58.1373	15.6109	4.7372	3.4095
593.9028	73.6714	37.1784	5.4392	4.1227	1.0900	150.4090	59.4104	14.6983	2.5661	2.0067
594.0552	72.5541	38.0852	5.5482	3.8940	1.1213	156.1370	67.8713	12.8667	1.9888	1.6623
594.2076	74.1328	39.3610	5.6716	3.9283	1.1712	159.6621	60.2167	11.7990	3.1164	2.0935
594.3600	73.7186	37.8709	5.4535	4.0498	1.1275	171.7163	55.9180	16.0456	1.5484	1.5025
594.5124	71.6345	35.9138	5.0663	4.0355	1.0901	166.7098	48.0314	13.5228	4.6134	1.4877
594.6648	68.8828	34.3589	4.6971	3.9002	1.0725	148.3992	48.2859	12.2843	4.9069	2.2434
594.8172	67.4511	34.3824	4.5803	3.7359	1.0970	133.9577	57.8875	18.6096	4.3162	4.7567
594.9696	70.3004	36.6107	4.9927	3.8060	1.1452	143.2593	51.4246	19.0749	3.9260	2.5758
595.1220	70.4761	37.4725	5.2271	3.7285	1.1490	162.2122	56.9810	12.4528	4.3188	1.8133
595.2744	72.1902	39.5345	5.6221	3.6892	1.1911	148.7822	50.0980	11.7158	1.2508	3.5280
595.4268	71.1246	39.2286	5.6318	3.6034	1.1713	150.6202	58.7110	13.6355	2.8079	4.8424
595.5792	69.6842	38.4726	5.5415	3.5261	1.1451	140.7738	58.8060	15.0947	1.2939	2.1716
595.7316	67.9740	37.6927	5.4758	3.4210	1.1127	125.5678	45.5567	16.9670	1.2081	2.1015
595.8840	67.9587	38.9676	5.6948	3.2752	1.1437	136.4379	49.7217	13.3685	3.3050	1.9576
596.0364	70.0473	42.4868	6.2614	3.1136	1.2366	137.2885	55.6817	16.0747	3.8973	3.1475
596.1888	70.1477	45.4780	6.7055	2.7870	1.3230	152.1509	43.7863	17.1169	1.4885	1.1725
596.3412	69.0098	47.5262	6.8671	2.4271	1.4104	141.2063	54.0798	16.4791	1.4463	2.4410
596.4936	69.5665	50.5033	7.1893	2.1536	1.5201	139.7603	57.5186	15.9602	2.1966	1.5876
596.6460	70.9334	53.2346	7.4798	1.9995	1.6217	144.8495	63.5434	14.4699	4.7630	4.9108
596.7984	72.3112	54.6851	7.6955	1.9913	1.6635	156.5815	56.3277	16.8413	3.3118	4.2103
